title,release_date,price,item_id,developer,0
Rocksmith - Iron Butterly - In-A-Gadda-Da-Vida,2012,2.99,206159,Ubisoft - San Francisco,Casual
Rocksmith - Judas Priest - Painkiller,2012,2.99,206129,Ubisoft - San Francisco,Casual
Rocksmith - Europe - The Final Countdown,2012,2.99,206166,Ubisoft - San Francisco,Casual
Rocksmith - Otis Redding - (Sittin' On) The Dock of the Bay,2012,2.99,206157,Ubisoft - San Francisco,Casual
Rocksmith - Lynyrd Skynyrd - Free Bird,2012,2.99,206092,Ubisoft - San Francisco,Casual
Rocksmith - The Black Keys - Gold on the Ceiling,2012,2.99,206104,Ubisoft - San Francisco,Casual
Rocksmith - The Police - Message In A Bottle,2012,2.99,206132,Ubisoft - San Francisco,Casual
Rocksmith - My Chemical Romance - Welcome to the Black Parade,2012,2.99,206139,Ubisoft - San Francisco,Casual
Rocksmith - Queen - Bohemian Rhapsody,2012,2.99,206143,Ubisoft - San Francisco,Casual
Rocksmith - Three Days Grace - I Hate Everything About You,2012,2.99,206097,Ubisoft - San Francisco,Casual
Rocksmith - Boston - More Than a Feeling,2012,2.99,206093,Ubisoft - San Francisco,Casual
Rocksmith - David Bowie - The Man Who Sold The World,2012,2.99,206162,Ubisoft - San Francisco,Casual
Rocksmith - The Police 3-Song Pack,2012,7.99,206134,Ubisoft - San Francisco,Casual
Rocksmith - Judas Priest 3-Song Pack,2012,7.99,206130,Ubisoft - San Francisco,Casual
Rocksmith - Vampire Weekend - Cousins,2012,2.99,206098,Ubisoft - San Francisco,Casual
Rocksmith - The Black Keys - Mind Eraser,2012,2.99,206105,Ubisoft - San Francisco,Casual
Rocksmith - Radiohead - Bodysnatchers,2012,2.99,206091,Ubisoft - San Francisco,Casual
Rocksmith - Tone Customization - Time Saver Pack,2012,4.99,206089,Ubisoft - San Francisco,Casual
Rocksmith - Dobie Gray - Drift Away,2012,2.99,206161,Ubisoft - San Francisco,Casual
Rocksmith - Grace Potter and the Nocturnals - Paris (Ooh La La),2012,2.99,206168,Ubisoft - San Francisco,Casual
Rocksmith - Judas Priest - Living After Midnight,2012,2.99,206128,Ubisoft - San Francisco,Casual
Rocksmith - The Offspring - Gone Away,2012,2.99,206136,Ubisoft - San Francisco,Casual
Rocksmith - Finger Eleven - Paralyzer,2012,2.99,206152,Ubisoft - San Francisco,Casual
Rocksmith - T. Rex - 20th Century Boy,2012,2.99,206096,Ubisoft - San Francisco,Casual
Rocksmith - The Offspring - Self Esteem,2012,2.99,206135,Ubisoft - San Francisco,Casual
Rocksmith - blink-182 - What's My Age Again?,2012,2.99,206115,Ubisoft - San Francisco,Casual
Rocksmith - Megadeth - Hangar 18,2012,2.99,206100,Ubisoft - San Francisco,Casual
Rocksmith - Pearl Jam - Jeremy,2012,2.99,206112,Ubisoft - San Francisco,Casual
Rocksmith - The Shins - Caring is Creepy,2012,2.99,206169,Ubisoft - San Francisco,Casual
Crusader Kings II: Byzantine Unit Pack,2012,1.99,210896,Paradox Interactive,Strategy
Rocksmith - Queen - Fat Bottomed Girls,2012,2.99,206145,Ubisoft - San Francisco,Casual
Expansion - Crusader Kings II: Legacy of Rome,2012,4.99,210895,Paradox Interactive,Strategy
Crusader Kings II: Dynasty Shield II,2012,1.99,210894,Paradox Interactive,Strategy
Crusader Kings II: African Portraits,2012,1.99,210897,Paradox Interactive,Strategy
Chivalry: Medieval Warfare,2012,24.99,219640,Torn Banner Studios,Action
Serious Sam 3: Jewel of the Nile,2012,9.99,41074,Croteam,Action
Port Royale 3: Harbour Master DLC,2012,4.99,215970,Gaming Minds,Simulation
Mark of the Ninja,2012,14.99,214560,Klei Entertainment,Action
Rocksmith - Heavy Metal - Gear Pack,2012,4.99,206088,Ubisoft - San Francisco,Casual
Rocksmith - Ultimate Time Saver Bundle,2012,11.99,222068,Ubisoft - San Francisco,Casual
Rocksmith - Venues - Time Saver Pack,2012,2.99,206173,Ubisoft - San Francisco,Casual
Rocksmith - Guitars and Basses - Time Saver Pack,2012,2.99,206171,Ubisoft - San Francisco,Casual
Rocksmith - Hidden Songs - Time Saver Pack,2012,4.99,206172,Ubisoft - San Francisco,Casual
Rocksmith - Blue Oyster Cult - Godzilla,2012,2.99,206149,Ubisoft – San Francisco,Casual
Rocksmith - Gary Clark Jr. - Bright Lights,2012,2.99,206167,Ubisoft - San Francisco,Casual
Rocksmith - Queen - Killer Queen,2012,2.99,206147,Ubisoft - San Francisco,Casual
Rocksmith - Guitarcade - Time Saver Pack,2012,2.99,206170,Ubisoft - San Francisco,Casual
"Duels 2013 ""Grinning Malice"" Foil Conversion",2012,0.99,97387,Stainless Games,Strategy
"Duels 2013 ""Sepulchral Strength"" Foil Conversion",2012,0.99,97383,Stainless Games,Strategy
"Duels 2013 ""Grinning Malice"" Deck Key",2012,0.99,97386,Stainless Games,Strategy
Call of Duty®: Modern Warfare® 3 Collection 4: Final Assault,2012,14.99,42698,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",Action
Worms Revolution,2012,14.99,200170,Team17 Digital Ltd,Strategy
Train Simulator: Munich-Augsburg Route Add-On,2012,19.99,208288,Dovetail Games,Simulation
Democracy 2,2007,19.99,218040,Positech Games,Indie
Worms Revolution Season Pass,2012,14.99,2028056,Team17 Digital Ltd.,Strategy
Rotastic,2012,9.99,204580,Dancing Dots,Action
Of Orcs And Men,2012,14.99,216910,Cyanide Studio - Spiders Studios,Action
R.A.W. Realms of Ancient War,2012,14.99,209730,Wizarbox,Action
Blood Bowl: Chaos Edition,2012,14.99,216890,Cyanide Studios,Sports
Magicka: Dungeons and Daemons,2012,3.99,73115,Pieces Interactive,Action
Arena Wars 2,2012,3.99,207730,ExDream GmbH,Action
Hell Yeah! Wrath of the Dead Rabbit,2012,14.99,205230,Arkedo,Action
Train Simulator: Amtrak F40PH ‘California Zephyr’ Loco Add-On,2012,8.99,208296,Dovetail Games,Simulation
Starpoint Gemini : Timebreach,2012,1.99,214530,Little Green Man Games,RPG
Game of Thrones - Dog Pack DLC,2012,0.99,208742,Cyanide Studios,Action
Sanctum: Map Pack 2,2012,4.99,91618,Coffee Stain Studios,Action
Anno 2070™ - Deep Ocean,2012,19.99,204290,"Blue Byte,Related Designs",Strategy
Pride of Nations: The Scramble for Africa,2012,3.99,73195,Ageod,Strategy
AirMech® Strike Starter Pack,2012,9.99,216172,Carbon Games,Action
Nethergate: Resurrection,2008,4.99,218020,Spiderweb Software,Strategy
Kung Fu Strike: The Warrior's Rise - Master Level,2012,2.99,212041,Qooc Software,Action
Dogfight 1942 Fire Over Africa,2012,2.99,217961,City Interactive,Action
Fallen Earth - Survivalist Package,2012,9.99,113404,Reloaded Productions,Action
GTR - FIA GT Racing Game,2012,6.99,44600,SimBin Studios AB,Racing
McPixel,2012,4.99,220860,Sos,Action
Orcs Must Die! 2 - Family Ties Booster Pack,2012,4.99,201805,Robot Entertainment,Action
Dishonored,2012,9.99,205100,Arkane Studios,Action
Castle Crashers - Pink Knight Pack,2012,0.99,204371,The Behemoth,Action
Castle Crashers - Blacksmith Pack,2012,0.99,204372,The Behemoth,Action
Castle Crashers®,2012,14.99,204360,The Behemoth,Action
Hearts of Iron III: Their Finest Hour,2012,9.99,214986,Paradox Interactive,Strategy
3DMark 11,2012,19.99,205270,Futuremark,Utilities
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,9.99,214830,Opus,Action
Planets Under Attack,2012,9.99,218510,Targem Games,Indie
New Star Soccer 5,2012,14.99,212780,New Star Games,Indie
Awesomenauts - Officer Lonestar Skin,2012,1.49,204306,Ronimo Games,Action
Awesomenauts - Disco Voltar Skin,2012,2.49,204311,Ronimo Games,Action
Call of Duty: Black Ops - Rezurrection Mac Edition,2012,14.99,214649,Aspyr,Action
Call of Duty: Black Ops - Mac Edition,2012,39.99,214630,Aspyr,Action
Awesomenauts - Mousquetaire Leon Skin,2012,2.49,204305,Ronimo Games,Action
Sniper Elite V2 - The Neudorf Outpost Pack,2012,4.99,63398,Rebellion,Action
Dream Pinball 3D,2012,6.99,215790,ASK Homework,Casual
Train Simulator: Sherman Hill Route Add-On,2012,19.99,208286,Dovetail Games,Simulation
Torchlight II,2012,19.99,200710,Runic Games,Action
Din's Curse: Demon War DLC,2011,4.99,217300,Soldak Entertainment,Action
Air Conflicts: Pacific Carriers,2012,9.99,214910,"Games Farm,3Division",Action
Dogfight 1942,2012,9.99,217790,City Interactive,Action
Garshasp: Temple of the Dragon,2012,4.99,99410,Dead Mage,Action
XCOM: Enemy Unknown,2012,29.99,200510,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Colour Bind,2012,9.99,208710,Finn Morgan,Action
Resident Evil: Operation Raccoon City - Costume Pack 1,2012,2.99,210014,Slant Six Games,Action
Resident Evil: Operation Raccoon City - Power Weapons Pack,2012,1.99,210015,Slant Six Games,Action
Gateways,2012,4.99,216290,Smudged Cat Games Ltd,Indie
Continent of the Ninth Seal,2012,0,212390,Cloud 9 Studio,Action
Call of Duty®: Modern Warfare® 3 Collection 3: Chaos Pack,2012,14.99,42697,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",Action
Tryst,2012,14.99,208460,BlueGiant Interactive,Action
FTL: Faster Than Light,2012,9.99,212680,Subset Games,Indie
Borderlands 2 Season Pass,2012,29.99,218560,"Gearbox Software,Aspyr (Mac &amp; Linux)",Action
Borderlands 2,2012,19.99,49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",Action
Train Simulator: Cajon Pass Route Add-On,2012,8.99,208307,Dovetail Games,Simulation
Train Simulator: Ruhr-Sieg Route Add-On,2012,8.99,208304,Dovetail Games,Simulation
Train Simulator: Great Western Main Line Route Add-On,2012,8.99,208301,Dovetail Games,Simulation
Train Simulator: East Coast Main Line Route Add-On,2012,8.99,208303,Dovetail Games,Simulation
Train Simulator: Somerset &amp; Dorset Railway Route Add-On,2012,8.99,208302,Dovetail Games,Simulation
Secret Files 3,2012,9.99,216210,Animation Arts,Adventure
Gotham City Impostors Free to Play: Starter Impostor Kit,2012,9.99,216466,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Professional Impostor Kit,2012,19.99,216467,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: XP Boost - Team,2012,4.99,216465,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Mega XP Boost - Solo,2012,9.99,216464,"Monolith Productions, Inc.",Action
F1 2012™,2012,19.99,208500,Codemasters Birmingham,Racing
Gotham City Impostors Free to Play: Weapon Pack - Starter,2012,2.99,216430,"Monolith Productions, Inc.",Action
The Basement Collection,2012,3.99,214790,"Edmund McMillen,Tyler Glaiel",Adventure
Gotham City Impostors Free to Play: XP Boost - Solo,2012,4.99,216463,"Monolith Productions, Inc.",Action
Home,2012,2.99,215670,Benjamin Rivers Inc.,Adventure
Luxor: Amun Rising HD,2012,9.99,216930,MumboJumbo,Casual
Spirits,2012,3.99,210170,Spaces of Play,Action
Shad'O Soundtrack,2012,0.99,215772,Okugi Studio,Action
Shad'O,2012,4.99,215770,Okugi Studio,Action
I Am Alive,2012,14.99,214250,Ubisoft  Shanghaï,Action
Gotham City Impostors Free to Play: Personality Pack,2012,2.99,216440,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Gadget Pack - Ultimate,2012,3.99,216438,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Cowboy Costume,2012,3.99,216446,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Premium Card Pack 5,2012,0.99,216460,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Premium Card Pack 4,2012,1.99,216459,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Premium Card Pack 2,2012,0.99,216457,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Premium Card Pack 1,2012,1.99,216456,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Support Item Pack - Ultimate,2012,2.99,216435,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Pretty Poison,2012,2.99,216453,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Office Bat,2012,4.99,216452,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Pirate Costume,2012,4.99,216445,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Beaky,2012,3.99,216450,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Business Costume,2012,2.99,216442,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Luchador Costume,2012,3.99,216443,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Gary,2012,1.99,216451,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Dress-Up Pack,2012,9.99,216441,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Character Pack,2012,3.99,216439,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Gadget Pack - Starter,2012,1.99,216436,"Monolith Productions, Inc.",Action
Gotham City Impostors Free to Play: Gadget Pack - Professional,2012,2.99,216437,"Monolith Productions, Inc.",Action
DARK SOULS™: Prepare To Die™ Edition,2012,19.99,211420,FromSoftware,Action
Tiny Troopers,2012,4.99,216110,Kukouri,Action
Great Big War Game,2012,6.99,216670,Rubicon Development,Indie
Jagged Alliance: Crossfire,2012,14.99,205810,Coreplay GmbH,RPG
Miner Wars Arena,2012,4.99,219070,Keen Software House,Action
Quantum Conundrum: IKE-aramba!,2012,2.99,204901,Airtight Games,Casual
Quantum Conundrum Soundtrack,2012,4.99,204902,Airtight Games,Adventure
Damage Inc. Pacific Squadron WWII,2012,39.99,215390,Trickstar Games,Action
Dungeon Defenders: Jester Hero DLC,2012,3.99,208546,Trendy Entertainment,Strategy
They Bleed Pixels,2012,9.99,211260,Spooky Squid Games Inc.,Action
They Bleed Pixels Soundtrack,2012,4.99,211262,Spooky Squid Games Inc.,Indie
Super Crate Box,2010,0,212800,Vlambeer,Action
Orcs Must Die! 2 - Fire and Water Booster Pack,2012,4.99,201804,Robot Entertainment,Action
Snapshot Soundtrack,2012,4.99,219380,Retro Affect &amp; WiL Whitlark,Adventure
Gotham City Impostors Free to Play,2012,0,206210,"Monolith Productions, Inc.",Action
Snapshot,2012,9.99,204220,Retro Affect,Adventure
Galactic Civilizations® I: Ultimate Edition,2012,9.99,214150,Stardock Entertainment,Strategy
Saints Row: The Third - Unlockable Pack,2012,1.99,55394,Volition,Action
Cladun X2 / クラシックダンジョンX2,2012,9.99,206250,System Prisma,Action
Tower Wars,2012,7.99,214360,SuperVillain Studios,Action
Tales From Space: Mutant Blobs Attack,2012,7.99,206370,DrinkBox Studios,Action
Train Simulator: BR Class 31 Freight Loco Add-On,2012,8.99,208378,Dovetail Games,Simulation
Check vs Mate,2012,19.99,211070,Targem Games,Action
Train Simulator: Class 111 DMU Add-On,2012,8.99,208366,Dovetail Games,Simulation
Train Simulator: LNER/BR Class A1 ‘Tornado’ Loco Add-On,2012,8.99,208351,Dovetail Games,Simulation
Train Simulator: Class 158 DMU Add-On,2012,8.99,208346,Dovetail Games,Simulation
Thirty Flights of Loving,2012,4.99,214700,Blendo Games,Adventure
Sleeping Dogs: Top Dog Gold Pack,2012,2.99,215242,United Front Games,Action
Train Simulator: Norfolk Southern SD40-2 High Nose Loco Add-On,2012,12.99,208354,Dovetail Games,Simulation
Sleeping Dogs: The High Roller Pack,2012,2.99,215244,United Front Games,Action
Train Simulator: Union Pacific SD70Ace Loco Add-On,2012,19.99,208362,Dovetail Games,Simulation
Train Simulator: SW1500 Switcher Loco Add-On,2012,8.99,208367,Dovetail Games,Simulation
Train Simulator: DB ICE 1 EMU Add-On,2012,7.99,208377,Dovetail Games,Simulation
Cannon Fodder 3,2012,14.99,209750,Burut CT,Action
Symphony,2012,8.99,207750,Empty Clip Studios,Action
Deponia,2012,9.99,214340,Daedalic Entertainment,Adventure
PAYDAY™ The Heist: Wolfpack DLC,2012,9.99,207815,OVERKILL Software,Action
Saints Row: The Third - Horror Pack,2012,2.99,55399,Volition,Action
Rigonauts,2012,9.99,214100,"Engient, Inc",Strategy
Unmechanical,2012,9.99,211180,Talawa Games,Adventure
English Country Tune,2011,4.99,207570,increpare games,Indie
MapleStory,2012,0,216150,Nexon,Casual
Awesomenauts - the 2D moba,2012,0,204300,Ronimo Games,Action
Awesomenauts: Official Soundtrack,2012,2.99,204303,Ronimo Games,Action
Train Simulator: LNER Class A3 ‘Flying Scotsman’ Loco Add-On,2012,7.99,208363,Dovetail Games,Simulation
Train Simulator: Class 170 ‘Turbostar’ DMU Add-On,2012,8.99,208364,Dovetail Games,Simulation
Train Simulator: GP9 Loco Add-On,2012,8.99,208371,Dovetail Games,Simulation
Train Simulator: ScotRail Class 380 EMU Add-On,2012,19.99,208353,Thomson Interactive,Simulation
Dungeons of Dredmor: Conquest of the Wizardlands,2012,2.99,98822,"Gaslamp Games, Inc.",Adventure
Train Simulator: BR Class 33 Loco Add-On,2012,8.99,208298,Dovetail Games,Simulation
Train Simulator: Class 86 Loco Add-On,2012,12.99,208379,Dovetail Games,Simulation
Train Simulator: Class 325 EMU Add-On,2012,19.99,208376,Dovetail Games,Simulation
Train Simulator: EWS Class 67 Loco Add-On,2012,8.99,208369,Dovetail Games,Simulation
Train Simulator: Class 390 EMU Add-On,2012,8.99,208343,Dovetail Games,Simulation
Train Simulator: BNSF Dash 9 Loco Add-On,2012,8.99,208356,Dovetail Games,Simulation
Max Payne 3: Local Justice Pack,2012,3.99,211520,Rockstar Studios,Action
Street Fighter X Tekken: Street Fighter Boost Gem Pack 1,2012,0.99,210074,"Capcom U.S.A., Inc.",Action
eXceed - Gun Bullet Children,2012,2.99,207370,Flat Software,Action
Street Fighter X Tekken: Street Fighter Boost Gem Pack 2,2012,0.99,210075,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Tekken Boost Gem Pack 1,2012,0.99,210076,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Tekken Boost Gem Pack 2,2012,0.99,210077,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Nina (Swap Costume),2012,0.99,210050,"Capcom U.S.A., Inc.",Action
Total War: SHOGUN 2: Saints and Heroes Unit Pack,2012,2.99,201279,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Resonance,2012,9.99,212050,XII Games,Adventure
Cities in Motion: St. Petersburg,2012,4.99,206716,Colossal Order Ltd.,Simulation
Stellar Impact - Science Vessel DLC,2012,1.99,207169,"Tindalos Interactive,Headup Games",Action
Inversion™,2012,9.99,212410,Saber Interactive,Action
Wanderlust: Rebirth,2011,4.99,211580,Yeti Trunk,Action
Orcs Must Die! 2,2012,14.99,201790,Robot Entertainment,Action
Orcs Must Die 2! - Soundtrack,2012,5.99,201809,Robot Entertainment,Action
Crazy Machines 2 - Invaders from Space,2012,2.99,202454,Fakt Software,Casual
Street Fighter X Tekken: Kuma (Swap Costume),2012,0.99,210054,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Juri (Swap Costume),2012,0.99,210047,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Vega (Swap Costume),2012,0.99,210044,"Capcom U.S.A., Inc.",Action
Prototype 2 RADNET Access Pack,2012,9.99,115340,Radical Entertainment,Action
Street Fighter X Tekken: Poison (Swap Costume),2012,0.99,210040,"Capcom U.S.A., Inc.",Action
Prototype 2,2012,39.99,115320,Radical Entertainment,Action
Magicka: Aspiring Musician Robes,2012,1.99,73096,Pieces Interactive,Action
Magicka: Peculiar Gadgets Item Pack,2012,1.99,73097,Pieces Interactive,Action
Magicka: Heirlooms Item Pack,2012,1.99,73098,Pieces Interactive,Action
Magicka: Mega Villain Robes,2012,1.99,73095,Pieces Interactive,Action
Kung Fu Strike - The Warrior's Rise,2012,9.99,212030,Qooc Software,Action
Street Fighter X Tekken: Ryu (Swap Costume),2012,0.99,210030,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Ken (Swap Costume),2012,0.99,210031,"Capcom U.S.A., Inc",Action
Street Fighter X Tekken: Marduk (Swap Costume),2012,0.99,210058,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Hwoarang (Swap Costume),2012,0.99,210059,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Bob (Swap Costume),2012,0.99,210061,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Steve (Swap Costume),2012,0.99,210060,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Kazuya (Swap Costume),2012,0.99,210049,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Heihachi (Swap Costume),2012,0.99,210053,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Asuka (Swap Costume),2012,0.99,210051,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Akuma (Swap Costume),2012,0.99,210048,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: M.Bison (Swap Costume),2012,0.99,210046,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Rufus (Swap Costume),2012,0.99,210042,"Capcom U.S.A., Inc.",Action
Street Fighter X Tekken: Balrog (Swap Costume),2012,0.99,210045,"CAPCOM Co., Ltd.",Action
Magic 2013 “Born of Flame” Deck Key,2012,0.99,97362,Stainless Games,Strategy
Magic 2013 “Celestial Light” Deck Key,2012,0.99,97360,Stainless Games,Strategy
Magic 2013 “Crosswinds” Deck Key,2012,0.99,97378,Stainless Games,Strategy
Magic 2013 “Exalted Darkness” Deck Key,2012,0.99,97374,Stainless Games,Strategy
Magic 2013 “Peacekeepers” Deck Key,2012,0.99,97372,Stainless Games,Strategy
Magic 2013 “Dream Puppets” Foil Conversion,2012,0.99,97367,Stainless Games,Strategy
Magic 2013 “Obedient Dead” Deck Key,2012,0.99,97370,Stainless Games,Strategy
Magic 2013 “Ancient Wilds” Deck Key,2012,0.99,97376,Stainless Games,Strategy
Magic 2013 “Pack Instinct” Foil Conversion,2012,0.99,97365,Stainless Games,Strategy
Magic 2013 “Born of Flame” Foil Conversion,2012,0.99,97363,Stainless Games,Strategy
Magic 2013 “Dream Puppets” Deck Key,2012,0.99,97366,Stainless Games,Strategy
Magic 2013 “Celestial Light” Foil Conversion,2012,0.99,97361,Stainless Games,Strategy
Magic 2013 “Crosswinds” Foil Conversion,2012,0.99,97379,Stainless Games,Strategy
Magic 2013 “Ancient Wilds” Foil Conversion,2012,0.99,97377,Stainless Games,Strategy
Magic 2013 “Peacekeepers” Foil Conversion,2012,0.99,97373,Stainless Games,Strategy
Magic 2013 “Exalted Darkness” Foil Conversion,2012,0.99,97375,Stainless Games,Strategy
Blacklight: Retribution,2012,0,209870,Hardsuit Labs,Action
Dungeonbowl - Knockout Edition,2012,12.99,209390,Cyanide,Sports
Saints Row: The Third - Genki Girl Pack,2012,2.99,55400,Volition,Action
Game of Thrones - Weapon Pack,2012,2.99,208741,Cyanide Studios,Action
Endless Space® - Collection,2012,19.99,208140,AMPLITUDE Studios,Strategy
Killing Floor - Urban Nightmare Character Pack,2012,7.99,210932,Tripwire Interactive,Action
Adventures of Shuggy,2012,4.99,211440,Smudged Cat Games Ltd,Indie
Jagged Alliance - Back in Action: Point Blank DLC,2012,4.99,203345,Coreplay GmbH,RPG
Rune Classic,2001,9.99,210950,Human Head Studios,Action
Airline Tycoon 2: Falcon Airlines DLC,2012,5.99,206882,b-Alive,Strategy
Splice Soundtrack,2012,4.99,209793,Cipher Prime Studios,Indie
Napoleon: Total War - Imperial Eagle Pack,2012,2.99,38185,"The Creative Assembly,Feral Interactive (Mac)",Strategy
Napoleon: Total War - Heroes of the Napoleonic Wars,2012,2.99,34174,"The Creative Assembly,Feral Interactive (Mac)",Strategy
Magicka: The Other Side of the Coin,2012,4.99,73093,Pieces Interactive,Action
Tiny and Big: Grandpa's Leftovers,2012,9.99,205910,Black Pants Studio,Indie
SpellForce 2: Faith in Destiny,2012,14.99,65530,Mind Over Matter Studios,RPG
Roller Coaster Rampage,2012,9.99,209610,Pantera Entertainment,Casual
Magic: The Gathering - Duels of the Planeswalkers 2013,2012,9.99,97330,Stainless Games,Strategy
Ridge Racer™ Unbounded - Extended Pack: 3 Vehicles + 5 Paint Jobs,2012,3.99,207114,BUGBEAR,Racing
SpellForce 2 - Faith in Destiny - Digital Extras,2012,9.99,213930,Mind Over Matter Studios,RPG
Train Simulator: London to Brighton Route Add-On,2012,19.99,208280,Dovetail Games,Simulation
Train Simulator: Isle of Wight Route Add-On,2012,12.99,24021,Dovetail Games,Simulation
Train Simulator: Northeast Corridor: New York - Philadelphia Route Add-On,2012,19.99,65232,Dovetail Games,Simulation
Sid Meier's Civilization V: Gods and Kings,2012,29.99,16870,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
Ridge Racer™ Unbounded - Ridge Racer™ 7 Machine Pack,2012,1.99,207113,BUGBEAR,Racing
Train Simulator: Southern Class 421 ‘4CIG’ EMU Add-On,2012,8.99,208287,Dovetail Games,Simulation
Game of Thrones,2012,14.99,208730,Cyanide Studios,Action
Bang Bang Racing,2012,9.99,207020,Digital Reality Software &amp; Playbox,Racing
Spec Ops: The Line,2012,29.99,50300,Yager Development,Action
Sins of a Solar Empire®: Rebellion,2012,39.99,204880,"Ironclad Games,Stardock Entertainment",Indie
Krater - Dr. Cerebro Pack,2012,19.99,204732,Fatshark,Action
Saints Row: The Third Witches &amp; Wieners Pack,2012,2.99,55392,Volition,Action
Psychonauts Original Score,2012,4.99,3839,Double Fine Productions,Action
Psychonauts Original Soundtrack,2012,4.99,3838,Double Fine Productions,Action
Iron Front: Digital War Edition,2012,14.99,91330,"X1 Software,AWAR",Action
Risen 2: Dark Waters - Air Temple DLC,2012,4.99,40393,Piranha Bytes,RPG
Stronghold 3 Gold,2012,29.99,47400,FireFly Studios,Simulation
Conflict Desert Storm™,2002,6.99,211780,Pivotal Games,Action
Binding of Isaac: Wrath of the Lamb,2012,2.99,113204,"Edmund McMillen, Florian Himsl",Action
Frozen Synapse: Red DLC,2012,9.99,98211,Mode 7,Strategy
Total War: Shogun 2 - Fall of the Samurai – The Tsu Faction Pack,2012,2.99,201275,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Total War: Shogun 2 - Fall of the Samurai – The Obama Faction Pack,2012,2.99,201274,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Total War: Shogun 2 - Fall of the Samurai – The Saga Faction Pack,2012,2.99,201273,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Oil Rush OST,2012,1.99,200397,Unigine Corp.,Strategy
Oil Rush Tower Defense Map Pack,2012,0.99,200396,Unigine LLC.,Strategy
Tsukumogami,2012,29.99,262300,TORaIKI,Adventure
Magical Diary: Horse Hall,2012,14.99,211340,Hanako Games,Adventure
Total War: Shogun 2 - Fall of the Samurai – The Sendai Faction Pack,2012,2.99,201276,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
Saints Row: The Third - Penthouse Pack,2012,2.99,55391,Volition,Action
Defenders of Ardania: The Conjurer's Tricks,2012,2.99,200310,Most Wanted Entertainment,Strategy
Alan Wake's American Nightmare,2012,9.99,202750,Remedy Entertainment,Action
Thief™ II: The Metal Age,2000,6.99,211740,Looking Glass Studios,Action
Thief™ Gold,1998,6.99,211600,Looking Glass Studios,Action
Dungeon Defenders: Summoner Hero DLC,2012,3.99,208544,Trendy Entertainment,Strategy
Fieldrunners,2012,4.99,209690,Subatomic Studios LLC,Strategy
Swords and Soldiers - Super Saucy Sausage Fest DLC,2012,1.99,210510,Ronimo Games,Action
Port Royale 3,2012,14.99,205610,Gaming Minds,Action
Ticket to Ride - Switzerland,2012,1.99,108231,Days of Wonder,Casual
